	001_V2	010_V2	015_V2	017_V2	024_V2	028_V2	034_V2	040_V2	042_V2	043_V2
ENSG00000251418	0.824348947	0.801097122	1.041438117	0.586287001	1.027601816	0.71585756	0.651037317	0.747134317	0.382418562	0.459525291
ENSG00000251429	0.956244778	1.754784171	1.243006785	1.791432503	1.425383164	1.469391833	0.445446585	1.101040046	1.434069606	2.560212337
ENSG00000251432	5.506650963	4.348812946	6.080654813	5.765155511	8.021923852	4.445852214	6.270517313	4.836711632	4.525286312	4.299843798
ENSG00000251435	0.395687494	0.57221223	0.50392167	0.912002002	0.464078239	0.753534274	0.788097804	0.393228588	0.509891415	0.590818232
ENSG00000251441	0.92327082	0.76294964	1.612549343	1.042288002	1.060750261	0.941917842	0.308386097	0.904425752	2.198906729	1.542692049
ENSG00000251442	0.692453115	0.76294964	0.268758224	0.749144501	0.530375131	0.866564415	0.753832682	0.786457176	0.892309977	0.787757642
ENSG00000251448	0.395687494	0.076294964	0.806274671	2.866292005	0.298336011	0.753534274	0.239855853	0.747134317	0.350550348	0.557994997
ENSG00000251450	0.92327082	0.534064748	0.537516448	0.716573001	1.060750261	0.71585756	0.71956756	0.943748611	0.605496056	0.656464702
ENSG00000251453	0.956244778	0.648507194	0.705490337	0.456001001	0.99445337	0.678180846	0.822362926	0.589842882	0.796705337	0.492348526
ENSG00000251455	0.428661452	0.305179856	0.604706004	0.1628575	0.364632902	0.339090423	0.137060488	0.432551447	0.318682135	0.393878821
ENSG00000251463	0.626505199	1.297014387	0.873464227	1.009716502	0.596672022	1.167978124	1.336339755	1.101040046	0.73296891	1.017520288
ENSG00000251467	3.198473912	2.517733811	3.393072575	3.713151007	3.149102338	3.164843949	3.974754143	3.067182986	3.632976335	3.774672036
ENSG00000251474	15.62965603	11.06276977	15.28562398	10.52059452	15.28143345	9.042411283	6.270517313	11.01040046	16.44399815	15.55821344
ENSG00000251478	0.46163541	0.419622302	0.33594778	0.423429501	0.331484457	0.527473991	0.205590732	0.550520023	0.637364269	0.623641467
ENSG00000251482	0.428661452	0.457769784	0.772679893	1.107431002	0.629820468	0.527473991	0.548241951	0.747134317	0.637364269	0.919050583
ENSG00000251548	11.27709359	16.86118704	16.46144121	6.774872013	10.64065106	9.720592129	10.69071804	11.44295191	12.23739397	17.16655195
ENSG00000251550	0.758401031	0.57221223	1.075032895	0.846859002	0.928156479	0.941917842	0.685302439	0.943748611	0.669232483	0.919050583
ENSG00000251553	0.857322904	0.801097122	0.772679893	0.781716001	0.729265805	0.452120564	0.445446585	1.454945776	1.274728539	0.951873818
ENSG00000251562	279.4872668	249.9423019	283.2711679	222.1050589	240.4588249	334.1924503	161.7656406	295.9831582	241.1786395	238.8546818
ENSG00000251568	0.395687494	0.228884892	0.235163446	0.2280005	0.430929794	0.301413709	0.239855853	0.196614294	0.254945708	0.164116175
ENSG00000251571	3.561187449	4.119928054	5.005621918	3.615436507	3.182250784	4.295145359	0.685302439	5.977074537	4.716495593	5.481480261
ENSG00000251580	0.758401031	0.724802158	1.142222451	1.889147004	0.596672022	1.092624697	2.021642194	0.786457176	1.338464966	1.477045579
ENSG00000251583	6.330999909	4.2343705	5.30797492	5.862870011	7.657290949	6.480394752	5.448154386	5.937751679	5.417596289	5.251717615
ENSG00000251587	1.978437472	4.2343705	2.721177016	2.898863505	3.21539923	3.616964513	2.330028291	4.089577315	3.12308492	4.004434682
ENSG00000251593	28.22570793	24.3380935	24.18824014	20.22690154	23.80058399	20.23239524	6.441842922	29.37417552	42.35285569	35.05521508
ENSG00000251595	3.165499955	1.678489207	3.393072575	2.182290504	2.883914773	2.373632962	2.84400512	2.595308681	3.887922043	2.231979986
ENSG00000251596	16.84969247	12.2834892	15.99111432	16.22060703	14.08808941	12.84775936	8.18936414	19.22887795	17.7505949	16.14903167
ENSG00000251602	1.813567682	3.395125896	2.553203126	2.312576504	1.98890674	2.825753526	2.501353901	2.044788658	2.48572065	3.28232351
ENSG00000251615	10.58464047	4.081780572	5.207190586	4.397152508	5.104860633	4.445852214	5.002707801	6.527594561	5.895619491	6.269237903
ENSG00000251627	0.395687494	0.267032374	0.403137336	0.260572	0.497226685	0.263736996	0.17132561	0.511197164	0.573627842	0.229762646
ENSG00000251632	0.527583326	0.152589928	0.470326892	0.130286	0.464078239	0.263736996	0.102795366	0.196614294	0.414286775	0.229762646
ENSG00000251633	0.692453115	0.95368705	0.839869449	0.749144501	1.060750261	0.71585756	0.822362926	1.061717188	1.019782831	0.853404112
ENSG00000251634	0.197843747	0.152589928	0.201568668	0.065143	0.596672022	0.188383568	0.205590732	0.157291435	0.860441764	0.098469705
ENSG00000251639	0.659479157	0.114442446	0.403137336	0.390858001	0.23203912	0.527473991	0.102795366	0.432551447	0.286813921	0.361055586
ENSG00000251661	1.088140609	1.068129495	1.108627673	0.781716001	2.154648968	0.941917842	0.411181463	0.6684886	1.242860325	1.017520288
ENSG00000251666	0.46163541	0.610359712	0.470326892	0.1628575	0.530375131	0.150706855	0.239855853	0.157291435	0.573627842	0.393878821
ENSG00000251667	1.516802062	1.411456833	2.015686678	1.921718504	1.690570729	1.883835684	0.89089317	2.162757234	1.943961021	1.8709244
ENSG00000251669	0.989218736	1.220719423	1.343791119	1.172574002	1.392234718	0.791210987	0.822362926	0.865102894	1.370333179	1.312929404
ENSG00000251775	0.263791663	0.228884892	0.604706004	0.456001001	0.596672022	0.188383568	0	0.275260012	0.446154989	0.492348526
ENSG00000251867	3.989848901	2.098111509	3.124314352	2.442862505	3.414289904	2.411309675	1.850316584	2.791922975	3.537371695	2.724328513
ENSG00000252410	0.164869789	0.114442446	0.134379112	0.358286501	0.596672022	0.075353427	0.274120975	0.196614294	0.446154989	0.262585881
ENSG00000252412	0.395687494	0.38147482	0.369542558	0.293143501	0.331484457	0.339090423	0.17132561	0.707811458	0.254945708	0.229762646
ENSG00000252464	0.527583326	0.305179856	0.705490337	0.260572	0.530375131	0.41444385	0.034265122	0.31458287	0.573627842	0.492348526
ENSG00000252608	0.527583326	0.114442446	0.33594778	0.130286	0.165742228	0.075353427	0.068530244	0.235937153	0.223077494	0.393878821
ENSG00000252690	0.890296862	0.95368705	0.638300782	0.684001501	0.928156479	0.866564415	0.239855853	1.376300058	0.669232483	0.754934407
ENSG00000252743	0.494609368	0.19073741	0.302353002	0.0325715	0.099445337	0.188383568	0.068530244	0.275260012	0.350550348	0.525171762
ENSG00000253102	0.032973958	0.38147482	0.201568668	0.130286	0.23203912	0.226060282	0.034265122	0.039322859	0.063736427	0.262585881
ENSG00000253105	0.230817705	0.19073741	0.067189556	0.0977145	0.033148446	0.113030141	0.17132561	0.235937153	0.509891415	0.426702056
ENSG00000253106	5.374755131	4.04363309	4.434510693	2.866292005	3.679477469	3.014137094	2.535619023	4.010931597	4.971441301	4.759369089
ENSG00000253123	2.110333303	0.19073741	0.436732114	0.846859002	0.729265805	0.489797278	0.71956756	0.786457176	2.48572065	1.772454695
ENSG00000253146	1.450854146	0.724802158	1.310196341	0.781716001	1.22649249	0.678180846	0.582507073	1.29765434	1.402201392	1.280106169
ENSG00000253153	0.296765621	0.228884892	0.302353002	0.2280005	0.265187565	0.339090423	0.17132561	0.275260012	0.159341067	0.098469705
ENSG00000253159	2.242229135	1.220719423	1.276601563	1.498289003	1.458531609	1.507068547	0.616772195	1.808851505	6.246169839	2.067863811
ENSG00000253173	1.220036441	0.991834531	0.974248561	1.302860002	0.861859587	0.979594556	1.507665365	1.494268634	0.73296891	1.115989993
ENSG00000253177	0.758401031	2.479586329	1.343791119	1.791432503	1.060750261	1.544745261	0.445446585	1.494268634	0.605496056	1.575515285
ENSG00000253180	0.230817705	0.114442446	0.403137336	0.0977145	0.23203912	0.226060282	0.034265122	0.196614294	0.127472854	0.262585881
ENSG00000253187	0.956244778	0.877392086	0.974248561	1.009716502	0.729265805	0.866564415	0.548241951	0.904425752	0.860441764	0.557994997
ENSG00000253200	2.93468225	1.831079135	2.418824014	1.465717503	2.055203631	1.544745261	1.096483902	2.241402952	2.708798145	2.757151748
ENSG00000253204	5.110963468	3.891043162	5.005621918	4.788010509	5.005415296	6.178981043	6.818759263	5.151294503	4.589022739	4.234197327
ENSG00000253210	0.494609368	0.801097122	0.940653783	1.302860002	1.922609849	0.452120564	0.788097804	0.471874306	1.242860325	0.984697053
ENSG00000253213	0.131895831	0.228884892	0.403137336	0.423429501	0.397781348	0.452120564	0.102795366	0.471874306	0.73296891	0.361055586
ENSG00000253218	0.428661452	0.19073741	0.772679893	0.456001001	0.696117359	0.41444385	0.102795366	0.550520023	0.446154989	0.656464702
ENSG00000253223	7.880775929	4.310665464	6.383007815	4.560010009	6.265056231	4.370498787	3.632102924	5.859105961	6.692324828	5.842535847
ENSG00000253228	0.593531241	0.610359712	1.007843339	0.912002002	0.563523576	1.205654838	0.89089317	0.904425752	0.414286775	0.623641467
ENSG00000253250	3.264421828	1.525899279	1.814118011	1.172574002	2.187797414	1.507068547	1.233544389	2.123434375	3.091216706	1.575515285
ENSG00000253251	1.318958314	1.525899279	1.377385897	1.628575003	1.790016066	2.335956248	2.124437559	1.769528646	1.210992112	1.509868814
ENSG00000253276	26.2142965	26.62694242	33.52758842	21.46461854	29.40267131	30.14137094	25.59604608	23.98694387	37.60449189	35.21933126
ENSG00000253293	25.19210381	39.74967622	27.88366572	27.58806055	28.64025706	29.83995723	31.48964705	35.66583293	28.13963249	26.6524669
ENSG00000253299	0.494609368	0.305179856	0.839869449	0.749144501	0.895008033	0.791210987	0.582507073	0.6684886	0.605496056	0.557994997
ENSG00000253304	40.78878587	57.64084527	42.22863591	29.44463606	44.08743274	40.57782063	32.55186583	48.13117917	31.74074061	45.65712002
ENSG00000253305	4.913119721	5.035467621	4.266536803	3.322293006	3.97781348	3.089490522	1.918846828	3.93228588	6.596720187	5.908182317
ENSG00000253320	2.506020797	1.068129495	1.444575453	1.596003503	1.657422283	2.486663103	1.918846828	2.202080093	1.784619954	1.542692049
ENSG00000253326	0.230817705	0.305179856	0.739085115	0.325715001	0.033148446	0.150706855	0.17132561	0.471874306	0.09560464	0.13129294
ENSG00000253327	0.692453115	0.57221223	0.470326892	0.846859002	0.596672022	0.226060282	0.548241951	0.471874306	0.382418562	0.262585881
ENSG00000253330	2.374124966	1.564046761	2.250850124	1.921718504	2.718172545	2.260602821	1.027953658	2.94921441	2.167038516	2.625858808
ENSG00000253336	2.374124966	2.326996401	2.553203126	3.452579006	3.21539923	2.675046671	0.925158292	3.26379728	3.505503481	3.709025566
ENSG00000253341	107.6269985	65.57552152	94.77086866	53.6126891	78.0314411	77.57635346	56.8801024	81.39831771	102.2969652	101.3253267
ENSG00000253346	0.560557284	0.343327338	0.436732114	0.846859002	0.928156479	0.979594556	0.548241951	0.786457176	0.446154989	0.525171762
ENSG00000253347	0.362713536	0.19073741	0.369542558	0.260572	0.331484457	0.188383568	0.753832682	0.117968576	0.254945708	0.328232351
ENSG00000253352	112.1774046	97.27607905	99.77649058	86.99847666	96.95920358	96.37703359	98.16957432	97.59933554	101.0222367	106.7083373
ENSG00000253368	3.23144787	0.915539568	1.612549343	0.912002002	2.552430316	0.791210987	1.473400243	0.943748611	4.079131323	2.461742632
ENSG00000253384	1.253010399	0.648507194	0.873464227	1.074859502	0.662968913	0.527473991	0.376916341	0.707811458	0.987914617	0.492348526
ENSG00000253389	0.824348947	1.297014387	1.007843339	0.846859002	0.364632902	0.904241128	0.239855853	0.747134317	0.414286775	0.919050583
ENSG00000253395	0.395687494	0.228884892	0.201568668	0.195429	0.596672022	0.113030141	0.308386097	0.353905729	0.286813921	0.393878821
ENSG00000253404	0.395687494	1.640341725	0.201568668	0.195429	0.033148446	0.791210987	0.616772195	0.6684886	0.478023202	0.328232351
ENSG00000253414	0.263791663	0.114442446	0.33594778	0.260572	0.265187565	0.263736996	0.445446585	0.275260012	0.764837123	0.098469705
ENSG00000253421	0.92327082	0.457769784	0.436732114	1.140002502	1.060750261	1.243331551	0.513976829	0.707811458	0.860441764	0.525171762
ENSG00000253426	0.197843747	0.495917266	0.50392167	1.302860002	0.364632902	0.41444385	0.445446585	0.353905729	0.318682135	0.13129294
ENSG00000253428	0.824348947	0.228884892	0.50392167	1.530860503	0.662968913	2.750400098	1.816051462	1.101040046	0.318682135	0.196939411
ENSG00000253431	1.121114567	0.801097122	1.041438117	1.042288002	0.99445337	0.489797278	0.479711707	1.612237211	1.370333179	1.083166758
ENSG00000253434	2.93468225	2.250701437	2.250850124	3.452579006	3.613180578	3.503934372	1.850316584	3.696348727	2.007697448	1.772454695
ENSG00000253468	0.329739579	0.114442446	0.302353002	0.423429501	0.23203912	0.41444385	0.17132561	0.432551447	0.254945708	0.06564647
ENSG00000253476	0.989218736	0.801097122	1.377385897	0.879430502	1.060750261	0.489797278	0.342651219	0.629165741	1.306596752	1.509868814
ENSG00000253480	0.428661452	0.038147482	0.134379112	0.260572	0.331484457	0.188383568	0.239855853	0.275260012	0.159341067	0.492348526
ENSG00000253483	0.329739579	0.457769784	0.302353002	0.195429	0.364632902	0.339090423	0.068530244	0.353905729	0.286813921	0.13129294
ENSG00000253485	2.30817705	1.373309351	1.444575453	1.074859502	1.027601816	0.602827419	0.582507073	1.336977199	2.613193504	2.100687046
ENSG00000253506	112.704988	65.30848915	82.47517993	73.15558914	89.03672506	93.24986635	84.32646506	93.82434109	90.76067195	91.41270974
ENSG00000253517	2.703864545	2.326996401	2.183660568	2.410291005	2.883914773	2.260602821	2.946800486	2.63463154	2.48572065	2.625858808
ENSG00000253520	0.560557284	0.534064748	0.739085115	0.586287001	0.397781348	0.678180846	0.548241951	0.550520023	0.254945708	0.492348526
ENSG00000253522	2.901708292	1.029982013	1.310196341	1.205145502	1.624273838	1.808482257	1.884581706	1.219008623	2.039565662	1.80527793
ENSG00000253525	0.758401031	0.114442446	0.436732114	0.195429	1.392234718	0.226060282	0.376916341	0.196614294	1.242860325	0.525171762
ENSG00000253537	1.450854146	0.801097122	1.612549343	1.400574503	0.795562696	0.979594556	1.027953658	1.494268634	1.338464966	1.67398499
ENSG00000253540	2.341151008	0.495917266	1.041438117	0.553715501	1.75686762	0.565150705	0.651037317	0.31458287	1.593410673	0.689287937
ENSG00000253541	12.66199982	7.934676252	11.15346629	9.022305517	10.40861194	8.627967432	5.036972923	10.89243189	13.89454107	10.470612
ENSG00000253543	0.329739579	0.228884892	0.302353002	0.325715001	0.265187565	0.113030141	0.102795366	0.31458287	0.223077494	0.262585881
ENSG00000253549	0.428661452	0.610359712	1.276601563	1.140002502	1.292789381	1.13030141	1.850316584	1.612237211	1.338464966	0.623641467
ENSG00000253550	0.758401031	0.57221223	0.571111226	1.205145502	1.093898707	0.904241128	0.548241951	0.6684886	0.92417819	0.656464702
ENSG00000253552	17.37727579	10.22352517	15.95751954	6.709729013	10.70694795	5.42544677	4.317405363	9.634100406	10.29343295	12.86670816
ENSG00000253555	1.417880188	0.724802158	1.108627673	0.912002002	1.127047153	1.205654838	0.342651219	1.179685764	1.179123898	1.247282934
ENSG00000253559	0.263791663	0.495917266	0.268758224	0.293143501	0.364632902	0.263736996	0.342651219	0.275260012	0.573627842	0.361055586
ENSG00000253570	8.210515507	5.455089923	7.357256376	7.198301514	6.364501568	6.593424894	7.401266336	6.684885996	6.915402322	5.842535847
ENSG00000253598	0.329739579	0.152589928	0.268758224	0.423429501	0.298336011	0.113030141	0.308386097	0.078645718	0.191209281	0.164116175
ENSG00000253606	4.187692648	4.2343705	5.408759254	4.690296009	5.138009078	4.634235782	3.01533073	4.325514468	5.576937356	4.759369089
ENSG00000253618	0.230817705	0.267032374	0.302353002	0.0977145	0.099445337	0.263736996	0	0.078645718	0.063736427	0.196939411
ENSG00000253626	8.375385297	10.64314747	7.12209293	8.533733016	7.690439395	8.40190715	8.257894384	10.85310903	7.99892158	8.829450241
ENSG00000253632	0.527583326	0.305179856	0.940653783	1.205145502	0.464078239	1.43171512	1.027953658	0.786457176	0.446154989	0.853404112
ENSG00000253636	0.824348947	0.534064748	0.907059005	0.912002002	0.696117359	0.452120564	0.479711707	0.629165741	1.497806033	1.050343523
ENSG00000253641	0.560557284	0.305179856	0.50392167	0.325715001	0.265187565	0.263736996	0.102795366	0.393228588	0.446154989	0.590818232
ENSG00000253649	0.362713536	0.534064748	0.235163446	0.293143501	0.331484457	0.188383568	0.239855853	0.393228588	0.286813921	0.492348526
ENSG00000253661	0.956244778	1.640341725	2.418824014	1.628575003	0.928156479	1.620098688	5.550949752	2.320048669	3.027480279	1.575515285
ENSG00000253667	0.989218736	0.610359712	0.369542558	0.521144001	0.828711142	0.263736996	0.137060488	0.707811458	1.274728539	0.820580877
ENSG00000253669	0.626505199	0.724802158	0.369542558	0.912002002	0.696117359	0.489797278	0.376916341	1.022394329	0.637364269	0.919050583
ENSG00000253671	0.92327082	0.152589928	0.604706004	0.1628575	0.364632902	0.113030141	0.034265122	0.157291435	0.573627842	0.196939411
ENSG00000253676	28.75329125	20.71408272	23.98667147	24.98234055	30.23138245	18.42391299	18.77728682	23.20048669	31.16711277	24.05943132
ENSG00000253677	1.38490623	2.326996401	2.385229236	1.726289503	2.088352077	2.298279534	0.548241951	2.673954398	2.198906729	2.330449692
ENSG00000253683	16.22318727	17.73857912	16.86457854	22.08347704	23.3696542	19.25280069	29.67359559	19.22887795	15.10553318	16.60855696
ENSG00000253686	5.275833258	4.005485608	8.902616163	16.87203703	4.508188611	16.35169374	4.385935607	10.65649473	2.772534571	1.542692049
ENSG00000253704	0.560557284	0.343327338	0.50392167	0.358286501	0.530375131	0.452120564	0.342651219	0.353905729	0.382418562	0.295409116
ENSG00000253710	4.880145763	4.997320139	3.796209911	4.592581509	4.110407263	5.086356346	2.055907316	5.033325926	3.856053829	4.332667033
ENSG00000253716	7.814828013	8.392446036	9.070590053	7.230873014	10.7400964	8.025140013	9.011727067	8.729674653	5.258255222	8.6981573
ENSG00000253719	77.19203535	62.82890282	80.42589847	54.2315476	63.147789	61.1493063	50.78091069	69.36552292	78.30020048	73.29428397
ENSG00000253729	87.05124875	78.69825532	83.75178149	72.24358714	85.58928671	61.03627616	61.23177288	75.18530602	99.81124457	90.36236622
ENSG00000253731	4.649328058	3.547715824	3.15790913	2.670863005	2.22094586	1.883835684	2.398558535	2.673954398	4.14286775	4.463959973
ENSG00000253738	31.78689538	33.4553417	31.71347041	31.20349706	32.12084385	34.05974916	34.47071266	37.19942442	36.10668586	29.96761364
ENSG00000253741	0.890296862	0.534064748	0.571111226	0.358286501	1.193344044	0.41444385	0.308386097	0.589842882	0.223077494	0.754934407
ENSG00000253755	0.527583326	0.114442446	0.235163446	0.1628575	0.066296891	0.301413709	3.871958778	0	0.223077494	0.262585881
ENSG00000253764	0.329739579	0.076294964	0.067189556	0.0977145	0.265187565	0.376767137	0.034265122	0.117968576	0.318682135	0.557994997
ENSG00000253771	0.329739579	0.38147482	0.403137336	0.2280005	0.397781348	0.301413709	0.239855853	0.157291435	0.286813921	0.13129294
ENSG00000253785	15.46478624	23.84217624	11.05268195	25.30805555	19.45813761	25.92157901	21.31290584	18.08851505	15.04179676	20.31758252
ENSG00000253789	0.098921874	0.038147482	0.268758224	0.195429	0.165742228	0.339090423	0.137060488	0.31458287	0.318682135	0.361055586
ENSG00000253793	0.329739579	0.95368705	0.470326892	0.716573001	0.662968913	1.43171512	0.239855853	1.336977199	0.509891415	0.623641467
ENSG00000253797	22.02660385	28.80134889	25.4648417	26.57834405	27.41376457	28.86036268	25.66457632	28.90230122	26.19567147	31.08360364
ENSG00000253801	0.230817705	0.343327338	0.268758224	0.2280005	0.198890674	0.226060282	0.102795366	0.6684886	0.191209281	0.295409116
ENSG00000253810	0.065947916	0.267032374	0.201568668	0.390858001	0.165742228	0.150706855	0.17132561	0.31458287	0.063736427	0.032823235
ENSG00000253829	0.230817705	0.267032374	0.16797389	0.065143	0.331484457	0.188383568	0.102795366	0.432551447	0.223077494	0.164116175
ENSG00000253833	2.044385387	2.136258991	1.310196341	1.596003503	1.98890674	2.185249393	1.165014145	1.926820081	2.453852437	2.625858808
ENSG00000253837	0.46163541	0.610359712	0.403137336	0.521144001	0.198890674	0.41444385	0.102795366	0.747134317	0.764837123	0.557994997
ENSG00000253846	1.681671851	2.632176257	2.418824014	1.628575003	1.292789381	1.582421974	0.788097804	2.084111516	2.708798145	2.986914394
ENSG00000253854	1.615723935	0.95368705	1.142222451	0.781716001	1.060750261	0.941917842	0.342651219	0.589842882	1.6571471	1.345752639
ENSG00000253869	0.989218736	1.144424459	1.108627673	1.889147004	1.524828501	1.092624697	1.336339755	1.336977199	0.92417819	1.312929404
ENSG00000253873	1.648697893	1.640341725	2.015686678	1.596003503	1.325937827	1.281008265	0.651037317	1.690882928	2.613193504	1.936570871
ENSG00000253878	1.38490623	0.686654676	1.041438117	0.651430001	0.729265805	0.602827419	0.274120975	0.786457176	0.956046404	0.656464702
ENSG00000253886	2.703864545	2.365143883	2.553203126	2.573148505	3.447438349	3.805348081	2.398558535	3.539057292	3.091216706	3.709025566
ENSG00000253910	2.143307261	0.534064748	1.209412007	0.814287502	0.76241425	0.452120564	0.445446585	0.511197164	2.039565662	1.509868814
ENSG00000253915	1.648697893	2.174406473	1.444575453	2.280005004	2.320391197	2.109895966	1.165014145	2.673954398	2.613193504	2.527389102
ENSG00000253919	2.077359345	2.708471221	2.250850124	2.149719004	2.254094305	2.599693244	1.130749024	3.814317303	2.421984223	2.527389102
ENSG00000253921	0.197843747	0.305179856	0.571111226	0.293143501	0.265187565	0.075353427	0.137060488	0.235937153	0.127472854	0.164116175
ENSG00000253930	0.494609368	0.305179856	0.604706004	0.293143501	0.430929794	0.263736996	0.308386097	0.550520023	0.669232483	0.492348526
ENSG00000253948	4.583380143	4.539550356	3.628236021	7.035444013	6.828579808	3.579287799	5.585214874	5.780460243	3.887922043	3.380793215
ENSG00000253953	1.549776019	1.602194243	1.780523233	1.172574002	1.060750261	1.318684979	0.513976829	1.415622917	2.613193504	2.855621453
ENSG00000253954	4.088770775	2.250701437	3.762615133	5.016011009	4.74022773	3.880701509	3.803428534	4.364837327	3.728580975	3.446439685
ENSG00000253955	0.46163541	0.839244604	1.209412007	1.140002502	0.99445337	1.017271269	0.376916341	1.572914352	0.860441764	0.853404112
ENSG00000253958	9.430551948	15.29714027	21.39987357	8.598876016	8.95008033	11.07695382	8.429219994	10.06665185	9.209913691	10.63472817
ENSG00000253966	0.560557284	0.305179856	0.571111226	0.456001001	0.464078239	0.452120564	0.411181463	0.511197164	0.637364269	0.590818232
ENSG00000253981	0.395687494	0.343327338	0.33594778	0.260572	0.23203912	0.150706855	0.102795366	0.196614294	0.446154989	0.426702056
ENSG00000253982	22.05957781	20.7522302	15.35281353	24.26576755	13.06048759	22.19158436	28.81696754	15.57185208	14.18135499	21.0396937
ENSG00000253991	1.022192694	1.144424459	0.772679893	1.172574002	1.193344044	1.13030141	1.370604877	1.061717188	1.179123898	0.919050583
ENSG00000253993	2.077359345	1.716636689	1.914902345	2.442862505	2.917063219	2.637369957	2.569884144	2.320048669	2.039565662	2.625858808
ENSG00000254004	16.81671851	12.66496402	16.66300988	13.97317353	14.18753475	14.95765533	11.20469487	15.1786235	17.62312205	16.44444078
ENSG00000254013	9.39757799	12.35978416	7.054903375	10.81373802	12.33122179	13.2245265	8.223629262	14.15622917	7.743975872	11.19272317
ENSG00000254023	1.154088525	0.534064748	1.444575453	1.661146503	0.895008033	0.941917842	0.376916341	0.747134317	1.338464966	0.689287937
ENSG00000254025	0.92327082	0.534064748	1.108627673	0.684001501	0.729265805	0.904241128	0.513976829	0.865102894	0.764837123	0.886227348
ENSG00000254027	2.407098924	1.640341725	2.855556128	2.280005004	1.889461403	1.695452115	0.685302439	2.791922975	2.326379583	1.8709244
ENSG00000254041	0.725427073	0.152589928	0.302353002	0.130286	0.364632902	0.339090423	0.239855853	0.196614294	0.286813921	0.295409116
ENSG00000254064	0.791374989	0.495917266	0.806274671	0.521144001	0.464078239	0.640504133	0.205590732	0.6684886	0.892309977	0.853404112
ENSG00000254065	0.725427073	0.648507194	0.873464227	0.879430502	1.093898707	0.979594556	0.513976829	1.140362905	0.764837123	0.328232351
ENSG00000254087	23.93909341	17.73857912	18.34274877	21.75776204	19.82277051	25.28107488	32.58613095	33.5030757	20.87367982	27.27610836
ENSG00000254088	0.197843747	0.114442446	0.235163446	0.1628575	0.132593783	0.150706855	0.034265122	0.117968576	0.254945708	0.262585881
ENSG00000254093	4.847171805	5.302499995	4.300131581	4.038866008	5.403196644	3.956054936	5.174033411	5.190617361	3.792317402	5.350187321
ENSG00000254102	1.285984357	0.495917266	0.571111226	0.618858501	0.795562696	0.753534274	0.274120975	0.393228588	0.254945708	0.426702056
ENSG00000254109	8.078619676	5.722122297	8.465884049	5.47201201	4.74022773	8.627967432	6.887289507	3.971608739	5.481332716	7.122642016
ENSG00000254122	8.375385297	5.531384887	6.987713819	2.638291505	3.049657001	3.353227517	1.439135121	6.409625984	11.66376613	7.943222893
ENSG00000254135	0.956244778	0.038147482	0.16797389	0.130286	2.552430316	1.318684979	1.027953658	0.31458287	0.892309977	0.656464702
ENSG00000254139	0.395687494	0.267032374	0.537516448	0.325715001	0.331484457	0.226060282	0.411181463	0.275260012	0.286813921	0.393878821
ENSG00000254154	0.989218736	0.95368705	1.478170231	0.488572501	0.928156479	1.13030141	0.274120975	0.786457176	0.956046404	1.411399109
ENSG00000254158	0.626505199	0.534064748	0.671895559	0.618858501	0.530375131	0.640504133	0.411181463	0.550520023	0.82857355	0.919050583
ENSG00000254162	0.725427073	1.068129495	0.571111226	1.074859502	0.629820468	1.017271269	0.137060488	0.589842882	0.573627842	0.525171762
ENSG00000254165	0.428661452	0.343327338	0.067189556	0.1628575	0.331484457	0.71585756	0.239855853	0.393228588	0.127472854	0.262585881
ENSG00000254183	0.560557284	0.610359712	0.50392167	0.390858001	0.497226685	0.339090423	0.479711707	0.550520023	0.73296891	0.557994997
ENSG00000254192	0.197843747	0.076294964	0.201568668	0.195429	0.198890674	0.075353427	0.034265122	0.235937153	0.223077494	0.13129294
ENSG00000254198	0.263791663	0.305179856	0.16797389	0.358286501	0.298336011	0.188383568	0.034265122	0	0.286813921	0.393878821
ENSG00000254206	1.615723935	1.525899279	1.881307567	1.205145502	1.491680055	1.054947983	1.096483902	1.179685764	2.39011601	1.772454695
ENSG00000254211	6.133156162	9.231690639	14.07621197	28.17434755	6.994322036	15.22139233	11.34175536	5.937751679	6.724193041	3.905964976
ENSG00000254213	12.03549462	13.00829136	17.43568977	21.88804804	16.01069926	18.76300341	10.27953658	21.23434375	13.9582775	12.93235463
ENSG00000254221	0.329739579	0.152589928	0.201568668	0.195429	0.165742228	0.188383568	0.034265122	0.078645718	0.382418562	0.262585881
ENSG00000254226	0.692453115	0.76294964	1.847712789	0.814287502	0.364632902	0.866564415	0.239855853	0.786457176	0.73296891	0.787757642
ENSG00000254231	0.956244778	0.305179856	1.243006785	0.358286501	0.76241425	0.753534274	0.753832682	0.747134317	0.73296891	0.590818232
ENSG00000254244	3.594161407	3.47142086	2.922745684	3.713151007	3.944665034	3.466257658	2.67267951	3.892963021	4.397813458	3.47926292
ENSG00000254245	0.956244778	1.564046761	1.713333677	1.400574503	0.828711142	1.43171512	0.548241951	2.831245833	1.816488167	2.231979986
ENSG00000254251	0.164869789	0.38147482	0.067189556	0.0325715	0.033148446	0.301413709	0	0.157291435	0.159341067	0.361055586
ENSG00000254254	0.032973958	0.419622302	0.033594778	0.0325715	0.198890674	0.113030141	0.068530244	0.039322859	0.09560464	0.262585881
ENSG00000254262	0.098921874	0.076294964	0.268758224	0.260572	0.430929794	0.339090423	0.308386097	0.196614294	0.254945708	0.229762646
