	052_V2	054V_2	063_V2	070_V2	072_V2	078_V2	085_V2	092_V2	099_V2	100_V2
ENSG00000008952	240.0286198	195.7747714	1005.639177	237.1143221	1153.94333	1482.464096	1093.347002	1243.862816	231.3967591	227.7844091
ENSG00000008988	564.7234194	686.6727055	94.2087818	668.1622817	93.55676006	121.5728609	103.6211931	129.0976742	531.9105221	435.9211246
ENSG00000009307	1283.539286	974.4908395	57.25471619	1257.134679	53.23113656	46.07218824	73.55357359	57.04716887	1338.77894	1134.477158
ENSG00000009335	132.6002632	90.44953819	35.33689515	108.9003208	17.60141221	14.59679671	18.5944489	15.48620243	119.0961482	121.2037234
ENSG00000009413	41.35617245	65.54603098	4.817103525	39.31035969	6.140791201	5.570271848	6.593776207	5.34601643	53.78348367	59.65168633
ENSG00000009694	12.63479914	26.76296908	21.78018951	8.91692522	14.38324356	20.90529736	22.12211918	14.48598	11.03548801	15.10617759
ENSG00000009724	6.838422216	5.080315471	11.04493023	4.363601703	8.570836916	6.140721375	6.395962921	4.690698287	4.036665351	5.378958757
ENSG00000009780	14.32812274	24.10659498	24.60163586	16.77140829	22.88840357	28.89159073	22.97931008	21.21161358	17.22116945	16.90990028
ENSG00000009790	3.67972243	5.943637054	37.12610503	7.285317626	35.39985516	40.16635785	37.0240534	35.11125629	5.953355374	5.024656084
ENSG00000009830	22.66448506	25.40157735	180.4693428	22.80456194	305.4633142	303.4455923	355.8990708	273.3711369	17.77294385	20.96827635
ENSG00000009844	34.55031415	35.86105038	78.93168205	33.12542858	81.17666229	88.85590274	95.87350605	101.8157452	32.4385266	36.10666327
ENSG00000009950	212.6749309	285.4938067	41.80557702	333.8724468	39.70169284	45.53529457	39.23296843	49.28682244	261.1925767	231.4240639
ENSG00000009954	82.87516447	77.8317612	0.309670941	90.19374999	0.689607568	0.201335127	3.362825866	0.689808572	83.72450508	91.4745082
ENSG00000010017	43.24487954	48.27959931	12.55887705	45.15379154	10.14708279	10.67076173	11.90176605	12.58900643	41.0636317	37.81375797
ENSG00000010030	0.195383492	0.564479497	37.40136808	0.227666176	34.67740913	40.80391908	34.61732509	36.52536386	1.510119412	0.515349342
ENSG00000010072	10.48558073	10.32665432	8.085852346	8.195982329	9.851536685	6.47627992	4.846425512	7.070537859	9.786735419	10.62908018
ENSG00000010165	37.31824695	37.78692161	132.3671233	41.01785601	110.0745032	121.8077519	122.8750196	111.1971417	36.76559953	36.36433794
ENSG00000010219	8.010723167	7.105800724	123.0425872	8.423648505	110.5014032	114.157017	91.52161376	123.7516577	8.567023586	8.342217473
ENSG00000010244	108.3727102	114.4233145	27.80156892	106.5857146	25.97521839	26.14001066	24.00134539	20.038939	103.1527721	114.6652286
ENSG00000010256	134.7169177	121.2634778	157.1752065	137.3965371	83.04845426	100.0300023	84.6640865	76.94814616	111.7778772	122.524306
ENSG00000010270	23.96704167	29.02088707	36.91965773	26.06777713	27.32159507	30.06604564	33.7271653	33.73163915	22.88411724	22.83641772
ENSG00000010278	36.89491605	100.5769645	73.35760511	46.78539913	51.55637532	47.48153413	53.57443168	51.56319072	59.56259449	118.4015113
ENSG00000010292	31.29392262	34.10120254	9.599799168	38.70324989	5.221314443	9.328527553	6.000336349	18.17645586	27.93720912	35.36584859
ENSG00000010295	41.38873636	56.61397306	13.69433716	61.12836821	11.78900557	10.13386806	11.50613948	12.69247772	40.22144972	50.37539818
ENSG00000010310	12.56967131	10.12742627	300.277589	11.61097497	433.7959987	582.0934082	547.4153007	464.6550538	11.50014014	19.969787
ENSG00000010318	13.15582179	13.48109857	182.0176975	11.76275242	168.4284389	147.1759779	197.3517219	193.3188522	11.76150696	11.56315086
ENSG00000010319	364.520468	305.0845657	461.0312152	511.3382309	314.4938895	268.4132802	387.977792	305.3782546	501.7081338	529.7791235
ENSG00000010322	152.2037402	171.601767	13.69433716	176.5551193	11.23075182	11.64388151	12.36333039	11.45082229	149.6179848	166.7155121
ENSG00000010327	148.1983786	395.93256	97.92483309	434.235286	89.41911465	95.83552048	99.00554975	92.39985816	160.8277174	346.8623165
ENSG00000010361	13.1883857	16.00465397	8.601970581	14.98802324	8.537998461	8.892301445	9.099411166	8.829549716	12.22615908	10.75791751
ENSG00000010404	80.33517908	103.1005199	140.1433047	89.51075146	93.32689087	56.84361754	84.1365844	83.05295202	100.5681447	112.3139472
ENSG00000010539	6.968677877	9.894993532	6.606313406	7.475039439	5.582537455	6.409168211	4.615643345	5.070093001	7.579637817	7.9879148
ENSG00000010610	57.14967137	114.7553612	32.68748821	133.7159339	15.63110487	11.74454908	12.98973913	14.10658529	64.00583045	125.8740768
ENSG00000010626	5.307918196	6.806958638	28.90262115	8.878980857	23.61084959	25.90511968	27.36417126	20.48731458	5.575825521	5.475586758
ENSG00000010671	9.248151949	15.90503994	40.42926173	18.59273769	48.30536821	43.45483159	49.05769498	51.97707587	10.91932498	23.28734839
ENSG00000010704	20.31988316	27.82551872	121.1501537	31.076433	112.1433259	97.64753662	117.7318742	111.6110269	22.39042436	24.96223375
ENSG00000010803	37.77414176	48.74446478	43.28511596	46.51978859	43.74082288	42.48171181	52.42052085	50.70093001	47.91725057	44.99643942
ENSG00000010810	71.57548586	134.3793249	22.43393927	103.0568889	8.209613904	9.865421225	14.30849437	7.656875144	96.8218869	106.9027791
ENSG00000010818	33.3780132	51.69968097	54.46767772	37.71669646	51.91759833	63.18567404	55.75037783	59.7374223	41.12171321	52.69447021
ENSG00000010932	4.428692483	15.70581188	19.19959834	10.13114482	20.42551939	20.5026271	17.53944471	17.17623343	7.695800849	10.27477751
ENSG00000011007	57.8335136	58.70586766	44.9711022	55.92999053	36.28649346	32.54917887	40.81547472	38.69826086	52.88322017	50.05330484
ENSG00000011009	15.50042369	19.19230289	227.6425494	19.57929112	99.79606662	107.7814047	209.3194257	134.0987863	15.65296852	17.74734296
ENSG00000011021	35.46210378	46.98461694	0.378486706	44.96406972	0.197030734	0.100667564	0.461564335	0.275923429	37.89818909	40.55155134
ENSG00000011028	78.6744194	254.1153876	72.0156977	126.923893	63.93647309	56.87717339	62.87165614	75.4305673	119.7060041	175.2509856
ENSG00000011083	0.195383492	0.232432734	45.9345229	0.379443626	38.74937763	42.34748839	45.2003359	51.35624815	0.203285305	0.805233347
ENSG00000011105	70.20780142	65.14757486	19.23400622	74.0294515	17.10883538	15.6370282	16.64928492	20.10791986	69.87206355	64.06436507
ENSG00000011114	41.19335287	41.93750614	13.24703469	39.99335822	11.78900557	10.67076173	10.97863738	11.17489886	36.12670285	40.93806335
ENSG00000011132	15.59811544	19.02627951	33.27242221	20.18640092	29.42325623	54.49470772	34.22169852	37.18068201	16.84363959	14.52640958
ENSG00000011143	9.476099356	15.63940253	28.69617386	12.63547276	21.37783461	25.20044674	34.51841844	24.21228086	11.09356953	9.501753492
ENSG00000011198	48.87843689	51.06879212	30.69183103	33.77048275	32.11600959	28.6902556	32.14465901	34.18001472	46.61041646	35.33363926
ENSG00000011201	23.57627469	22.24713311	33.82294832	23.03222812	34.97295523	30.33449248	31.91387684	32.73141672	24.62656272	20.54955501
ENSG00000011243	27.74445585	36.55834859	19.37163775	34.98470235	15.30272032	17.4826002	13.87989892	15.17578857	30.81224415	30.18014584
ENSG00000011258	27.48394452	41.07418456	46.93235149	32.10093079	43.93785362	43.99172526	50.44238798	51.63217158	29.18596171	28.1509578
ENSG00000011260	11.6904456	17.06720361	42.01202432	15.51924432	41.40929253	41.97837399	38.9362485	36.55985429	11.9357515	15.62152693
ENSG00000011275	42.91924038	48.84407881	174.8952658	54.67782656	174.3065224	171.0341904	184.6257338	190.1112423	42.83511793	51.18063152
ENSG00000011295	38.42542007	41.37302665	6.193418818	34.14992637	10.8038519	6.811838465	10.35222865	10.20916686	37.11408862	38.61899131
ENSG00000011304	157.0231996	190.063567	14.93302093	181.8293858	13.23389761	14.22768231	13.58317899	19.52158258	165.2709533	183.8508777
ENSG00000011347	12.08121258	9.430128064	81.40904958	10.85208771	89.94452994	101.707795	92.90630676	101.2294079	8.131412217	7.375937457
ENSG00000011376	16.8029803	15.24094641	12.73091646	19.31368058	11.52629792	8.791633881	7.978469211	11.27837015	15.01407184	17.7795523
ENSG00000011405	97.20328721	79.99006516	4.920327172	70.19707088	1.970307337	0.604005381	1.120941955	1.069203286	93.3079552	92.40857888
ENSG00000011422	4.135617245	8.699625186	62.82879312	10.0552561	73.52530213	65.09835775	78.2351547	82.63906687	6.882659627	21.83792837
ENSG00000011426	0.55358656	0.830116907	62.10622759	0.796831615	62.68861177	59.79653273	63.59697152	69.29127101	0.406570611	4.605934744
ENSG00000011451	77.20904321	81.01941013	4353.250864	86.36136936	1375.635744	1791.916187	3046.25867	1455.323634	76.8128047	77.10914529
ENSG00000011454	62.42502566	64.91514213	6.709537053	68.03424221	6.304983479	5.603827703	5.242052085	6.484200573	59.35930919	61.19773436
ENSG00000011465	1245.472069	3757.441168	34.61432962	2060.189169	25.7453492	26.64334848	32.30950342	28.28215143	1776.597406	1764.749403
ENSG00000011478	6.382527401	5.44556691	73.08234205	8.006260516	73.45962522	62.14544255	79.42203442	83.91521273	5.750070068	6.15198277
ENSG00000011485	27.58163627	31.7768752	41.25505091	30.73493374	40.39130041	62.38033353	50.4094191	52.2529993	28.95363565	28.66630715
ENSG00000011523	72.19420025	82.77925797	0.275263059	76.49583507	0.52541529	0.335558545	0.527502097	0.551846857	79.07798382	65.35273843
ENSG00000011566	54.38173857	47.08423097	104.4967386	49.36561579	80.58557009	61.0045435	66.0696376	52.0115663	62.84420014	46.86458078
ENSG00000011590	0.716406137	0.199228058	54.74294078	0.607109802	33.65941701	37.28055436	36.43061354	39.25010772	0.464652127	0.386512006
ENSG00000011600	37.61132219	77.40010041	8.705194228	92.96368846	9.063413751	10.06675635	7.780655924	6.967066573	53.43499457	102.2002164
ENSG00000011638	41.16078896	41.20700326	52.40320478	45.38145771	42.85418458	52.31357718	46.32127786	42.14730372	35.9524583	30.92096052
ENSG00000012048	6.8058583	5.611590291	5.952563642	8.385704143	4.039130041	3.758255705	3.791421319	3.483533286	6.185681437	6.377448107
ENSG00000012061	42.30052599	47.78152917	46.48504902	44.16723811	101.8977278	122.2775338	95.04928403	71.11926373	41.29595776	46.31702211
ENSG00000012124	1.725887512	3.884947125	18.99315104	6.109042384	16.09084325	21.44219103	23.44087442	22.62572115	4.414195204	4.960237416
ENSG00000012171	58.84299497	46.42013744	9.875062227	100.3248948	9.523152129	9.462750971	9.099411166	9.795281716	119.2703928	48.0241168
ENSG00000012174	22.85986855	23.27647807	9.014865169	18.97218132	51.35934459	5.201157449	145.491672	20.41833372	19.8057969	19.873159
ENSG00000012211	9.606355017	11.82086476	35.19926362	11.00386516	32.60858643	37.11277509	36.46358243	54.21895373	9.234961018	10.14594017
ENSG00000012223	5.76381301	6.209274465	605.0970185	8.34775978	868.1174127	952.6842653	622.5184117	731.7489327	3.252564887	4.509306742
ENSG00000012232	43.17975171	39.6131788	38.7432755	53.38771823	17.92979677	20.16706856	19.55054645	18.348908	38.07243363	40.13283
ENSG00000012660	1227.496788	670.6016422	240.9928078	786.5107487	228.1944281	242.3068254	248.7831763	244.9165333	866.8375831	599.9310527
ENSG00000012779	9.638918933	38.55062916	32.5154488	28.76182688	25.84386457	28.11980608	26.0783849	32.52447415	21.05454949	22.57874304
ENSG00000012817	0	99.2487774	49.65057419	0.151777451	37.86273933	48.35398635	48.20050407	45.76879872	0	0
ENSG00000012822	239.7681085	229.045857	2.614999057	259.4635517	2.594237994	2.650912506	3.329856985	3.173119429	255.2973029	227.9776651
ENSG00000012963	22.63192114	31.24560038	63.41372712	26.94049747	61.9333273	72.74909257	51.86004987	60.11681701	27.8791276	28.98840048
ENSG00000012983	43.01693213	46.42013744	112.5481831	40.29691312	97.69440546	108.7880803	136.8208563	110.0589576	47.16219086	47.79865147
ENSG00000013016	2.995880209	4.117379859	8.73960211	4.401546066	9.194767573	7.14739701	10.74785522	6.725633573	2.003812296	2.99546805
ENSG00000013275	61.8714391	59.53598457	78.48437958	68.94490691	73.06556375	78.4871437	70.5863743	67.42878787	53.60923912	62.35727038
ENSG00000013288	83.55900669	114.2572911	190.9637469	127.8725021	147.608858	131.0691677	180.0430593	149.0676323	124.1782809	134.1196662
ENSG00000013297	5.470737773	17.83091116	70.29530359	7.171484538	68.17263386	79.42670762	78.33406134	80.56964116	11.52918089	7.826868131
ENSG00000013306	69.03550046	69.76302487	60.62668865	85.10920539	41.17942334	66.27281265	49.12363274	63.6003503	73.03750617	66.70553045
ENSG00000013364	102.9996641	160.1461537	10.97611446	173.1021823	8.537998461	9.328527553	10.87973074	10.07120514	129.0571282	157.5680613
ENSG00000013374	67.27704904	70.19468566	247.9432	75.69900346	198.0815643	176.7722416	197.1209397	198.0095505	78.72949472	71.6979772
ENSG00000013375	59.95016809	53.69196155	13.41907411	45.45734644	13.69363599	15.73769576	14.17661885	13.48575757	49.54353301	48.66830348
ENSG00000013392	9.801738509	18.16295793	30.07248915	8.613370318	33.79077083	24.62999721	33.85904082	34.24899558	8.567023586	7.826868131
ENSG00000013441	153.2783494	209.0234372	76.04141993	166.6516407	74.11639433	85.86943169	73.15794702	84.3635883	183.305264	161.111088
ENSG00000013503	13.57915269	13.91275936	18.02973034	12.48369531	16.48490472	11.20765541	13.78099227	12.96840115	13.06834106	13.72117623
ENSG00000013523	25.59523744	31.87648923	10.45999623	30.05193521	10.17992124	2.38246567	17.9021024	2.828215143	27.03694562	35.6557326
ENSG00000013561	106.3537474	65.21398422	57.46116348	73.7258966	50.60406011	61.30654619	47.73893974	59.59946058	84.13107569	82.81019738
ENSG00000013563	10.77865597	15.97144929	5.952563642	14.4188578	1.57624587	2.986471051	3.527670271	2.552291715	12.89409652	16.81327228
ENSG00000013573	6.968677877	9.928198208	8.670786345	16.80935265	9.753021319	8.825189736	10.38519753	9.139963573	12.86505576	3.188724053
ENSG00000013583	55.00045296	52.06493241	2.752630586	53.42566259	6.173629656	4.194481814	3.296888104	3.173119429	67.43263989	63.03366639
ENSG00000013588	1.856143173	4.715064032	20.02538751	2.048995582	18.84927352	13.48945351	12.42926815	17.90053243	3.165442613	4.058376068
ENSG00000013619	8.759693219	12.38534425	48.99682443	6.829985275	50.07864482	53.45447623	58.55273272	52.2529993	14.54941972	10.11373084
ENSG00000013725	2.702804971	3.287262952	12.04275881	4.89482278	12.08455167	9.52986268	11.96770382	11.07142757	3.020238824	4.863609415
ENSG00000013810	14.36068665	14.77608095	20.30065057	21.70417543	11.42778256	13.48945351	18.99007548	21.34957529	10.2804283	17.39304029
ENSG00000014123	46.66409064	56.64717774	119.3953517	41.32141091	107.9728421	92.2785999	110.2149693	105.6786732	51.80871213	53.95063424
ENSG00000014138	9.541227187	14.41082951	2.030065057	10.62442154	1.215022858	0.872452217	0.857190907	1.000222429	9.670572387	11.33768552
ENSG00000014164	15.27247628	27.75910937	358.3236865	20.07256783	527.5497895	341.0617052	393.1209375	330.4527962	18.26663673	24.93002442
ENSG00000014216	75.7111031	127.705185	62.45030642	118.1587452	48.86362196	58.18585172	55.09100021	43.83733472	106.8409484	107.0638258
ENSG00000014257	0.683842222	1.826257195	30.45097586	1.745440681	11.32926719	10.57009417	15.95693842	9.002001859	0.522733643	1.127326686
ENSG00000014641	409.3609794	294.791116	56.15366395	280.4467842	54.21629023	49.29355027	52.3216142	53.49465473	455.2429211	287.1140021
ENSG00000014824	56.95428788	56.04949356	22.36512351	48.0375631	36.81190875	23.69043328	33.59528978	41.94036115	46.87178328	47.57318613
ENSG00000014914	6.903550046	14.80928562	12.73091646	12.29397349	13.92350518	14.86524355	12.72598808	12.45104472	9.002634955	9.856056165
ENSG00000014919	62.55528132	55.98308421	111.3094993	55.28493636	119.6633323	130.7336092	127.2598808	125.4416887	52.30240501	58.78203432
ENSG00000015133	31.35905045	28.88806836	18.61466434	33.77048275	14.61311275	10.06675635	10.18738424	11.69225529	26.54325274	29.11723782
ENSG00000015153	14.65376189	13.08264245	25.66828021	13.35641565	23.84071878	19.12683707	20.07804855	16.72785786	13.50395243	13.10919889
ENSG00000015171	111.8244852	125.8457231	9.63420705	107.3066575	9.161929117	7.482955555	9.099411166	7.622384716	124.5558107	130.1257088
ENSG00000015285	6.773294385	15.80542591	4.025722232	20.64173327	1.57624587	5.469604285	0.692346502	3.690475858	10.59987664	16.65222561
ENSG00000015475	16.18426591	30.68112088	27.35426645	20.94528818	25.05574164	21.6099703	28.48511321	30.45504843	18.26663673	24.25362841
ENSG00000015479	6.643038724	11.48881799	95.27542615	5.388099494	93.95082152	113.5194558	97.09335465	110.1969193	6.853618869	7.279309455
ENSG00000015520	3.061008039	2.556760074	1.892433528	4.515379154	1.412053592	1.275122471	1.318755241	1.379617143	1.742445475	3.510817392
ENSG00000015532	25.56267352	33.33749499	0.825789176	30.12782393	0.623930657	1.006675635	1.747350695	0.689808572	21.19975328	24.0603724
ENSG00000015676	98.6686634	99.21557273	0.103223647	109.5074306	0.328384556	0.234890982	0.065937762	0.206942571	104.7790546	100.428703
ENSG00000016391	1.432812274	1.627029138	57.77083442	1.176275242	37.20597022	42.44815595	45.95862016	39.93991629	1.074508043	0.901861348
ENSG00000016402	0.48845873	1.593824461	107.903119	0.493276714	103.572489	137.4112242	111.6326312	119.8542393	1.016426527	1.256164021
ENSG00000016864	35.2992842	48.74446478	27.97360833	43.29451777	16.48490472	33.38807524	18.39663562	36.21495001	36.62039574	40.22945801
ENSG00000017260	143.9976335	93.90282452	2.855854233	113.946921	1.444892047	1.006675635	2.472666078	0.655318143	124.9333406	107.0316165
ENSG00000017427	36.50414907	22.77840793	75.73174899	30.92465555	75.16722491	74.7959997	69.13574353	82.4321243	21.31591631	18.48815764
ENSG00000017483	0.748970052	1.42780108	48.99682443	1.176275242	41.04806952	39.86435516	45.46408695	40.66421529	1.248752591	0.611977344
ENSG00000017797	77.86032151	71.92132882	10.08150952	83.32582035	4.466029964	7.281620428	12.23145486	9.105473145	73.93776966	78.78403065
ENSG00000018189	38.09978092	43.16607917	12.00835093	33.84637147	10.86952881	12.54988959	5.571740895	11.55429357	34.73274647	38.29689797
